Player,bbref_id,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clint Capela\capelca01,capelca01,C,26,ATL,63,63,30.12698413,6.555555556,11.03174603,0.594244604,0,0,0,6.555555556,11.03174603,0.594244604,2.063492063,3.603174603,0.572687225,4.714285714,9.619047619,14.33333333,0.777777778,0.698412698,2.047619048,1.158730159,2.301587302,15.17460317
Vernon Carey Jr.\careyve01,careyve01,C,19,CHO,19,4,6.052631579,0.947368421,1.894736842,0.5,0.052631579,0.368421053,0.142857143,0.894736842,1.526315789,0.586206897,0.473684211,0.578947368,0.818181818,0.315789474,1.105263158,1.421052632,0.105263158,0.052631579,0.263157895,0.263157895,0.684210526,2.421052632
Jevon Carter\carteje01,carteje01,PG,25,PHO,60,1,11.95,1.566666667,3.716666667,0.421524664,0.933333333,2.516666667,0.370860927,0.633333333,1.2,0.527777778,0.066666667,0.116666667,0.571428571,0.266666667,1.266666667,1.533333333,1.183333333,0.483333333,0.15,0.266666667,0.933333333,4.133333333
Wendell Carter Jr.\cartewe01,cartewe01,C,21,TOT,108,88,25.46296296,4.259259259,8.462962963,0.503282276,0.277777778,0.944444444,0.294117647,3.981481481,7.518518519,0.52955665,2.425925926,3.314814815,0.731843575,2.444444444,5.759259259,8.203703704,1.925925926,0.648148148,0.777777778,1.444444444,2.703703704,11.22222222
Michael Carter-Williams\cartemi01,cartemi01,SG,29,ORL,31,25,25.80645161,3.387096774,8.709677419,0.388888889,0.483870968,1.967741935,0.245901639,2.903225806,6.741935484,0.43062201,1.580645161,2.580645161,0.6125,1.258064516,3.225806452,4.483870968,4.161290323,0.806451613,0.548387097,2.225806452,2.612903226,8.838709677
Alex Caruso\carusal01,carusal01,PG,26,LAL,58,6,20.96551724,2.293103448,5.25862069,0.436065574,0.948275862,2.362068966,0.401459854,1.344827586,2.896551724,0.464285714,0.844827586,1.310344828,0.644736842,0.534482759,2.396551724,2.931034483,2.75862069,1.103448276,0.25862069,1.310344828,1.862068966,6.379310345
Willie Cauley-Stein\caulewi01,caulewi01,C,27,DAL,53,16,17.09433962,2.169811321,3.433962264,0.631868132,0.018867925,0.20754717,0.090909091,2.150943396,3.226415094,0.666666667,0.924528302,1.471698113,0.628205128,1.245283019,3.20754717,4.452830189,0.660377358,0.396226415,0.811320755,0.547169811,2.433962264,5.283018868
Chris Chiozza\chiozch01,chiozch01,PG,25,BRK,22,1,10.54545455,1.409090909,4,0.352272727,0.590909091,1.909090909,0.30952381,0.818181818,2.090909091,0.391304348,0.590909091,0.772727273,0.764705882,0.136363636,0.954545455,1.090909091,2.954545455,0.318181818,0.272727273,0.727272727,0.863636364,4
Marquese Chriss\chrisma01,chrisma01,PF,23,GSW,2,0,13.5,2.5,7,0.357142857,0.5,2.5,0.2,2,4.5,0.444444444,1,2,0.5,1.5,5,6.5,1,0,1,1,1.5,6.5
Gary Clark\clarkga01,clarkga01,PF-SF,26,TOT,78,22,16.76923077,1.025641026,3.384615385,0.303030303,0.794871795,2.769230769,0.287037037,0.230769231,0.615384615,0.375,0.205128205,0.256410256,0.8,0.846153846,2.102564103,2.948717949,0.794871795,0.333333333,0.179487179,0.435897436,0.897435897,3.051282051
Brandon Clarke\clarkbr01,clarkbr01,PF,24,MEM,59,16,23.98305085,4.338983051,8.389830508,0.517171717,0.338983051,1.305084746,0.25974026,4,7.084745763,0.564593301,1.322033898,1.915254237,0.690265487,1.644067797,3.915254237,5.559322034,1.610169492,1.016949153,0.86440678,0.559322034,1.423728814,10.33898305
Jordan Clarkson\clarkjo01,clarkjo01,SG,28,UTA,68,1,26.73529412,6.720588235,15.80882353,0.425116279,3.058823529,8.808823529,0.347245409,3.661764706,7,0.523109244,1.897058824,2.117647059,0.895833333,0.691176471,3.338235294,4.029411765,2.470588235,0.897058824,0.147058824,1.691176471,1.617647059,18.39705882
Nicolas Claxton\claxtni01,claxtni01,C,21,BRK,32,1,18.5625,2.8125,4.53125,0.620689655,0.03125,0.15625,0.2,2.78125,4.375,0.635714286,0.96875,2,0.484375,1.34375,3.84375,5.1875,0.875,0.71875,1.25,0.5625,2.125,6.625
Amir Coffey\coffeam01,coffeam01,SG,23,LAC,44,1,8.954545455,1.022727273,2.340909091,0.436893204,0.522727273,1.272727273,0.410714286,0.5,1.068181818,0.468085106,0.613636364,0.863636364,0.710526316,0.227272727,0.772727273,1,0.5,0.227272727,0,0.340909091,0.681818182,3.181818182
John Collins\collijo01,collijo01,PF,23,ATL,63,63,29.33333333,6.80952381,12.23809524,0.556420233,1.317460317,3.301587302,0.399038462,5.492063492,8.936507937,0.614564831,2.698412698,3.238095238,0.833333333,1.873015873,5.53968254,7.412698413,1.238095238,0.53968254,1,1.333333333,3.063492063,17.63492063
Mike Conley\conlemi01,conlemi01,PG,33,UTA,51,51,29.37254902,5.568627451,12.54901961,0.44375,2.705882353,6.568627451,0.411940299,2.862745098,5.980392157,0.478688525,2.37254902,2.784313725,0.852112676,0.705882353,2.764705882,3.470588235,5.980392157,1.37254902,0.176470588,1.941176471,1.921568627,16.21568627
Pat Connaughton\connapa01,connapa01,SG,28,MIL,69,4,22.82608696,2.434782609,5.608695652,0.434108527,1.463768116,3.942028986,0.371323529,0.971014493,1.666666667,0.582608696,0.449275362,0.579710145,0.775,0.913043478,3.898550725,4.811594203,1.173913043,0.710144928,0.333333333,0.47826087,1.434782609,6.782608696
Quinn Cook\cookqu01,cookqu01,PG,27,TOT,46,0,6.826086957,1.260869565,2.956521739,0.426470588,0.47826087,1.130434783,0.423076923,0.782608696,1.826086957,0.428571429,0.304347826,0.347826087,0.875,0.086956522,0.652173913,0.739130435,0.782608696,0.173913043,0.043478261,0.304347826,0.434782609,3.304347826
Tyler Cook\cookty01,cookty01,SF-PF,23,TOT,64,2,13.6875,2.15625,3.21875,0.669902913,0.03125,0.0625,0.5,2.125,3.15625,0.673267327,0.53125,1.09375,0.485714286,0.875,2.09375,2.96875,0.53125,0.25,0.0625,0.65625,1.09375,4.875
DeMarcus Cousins\couside01,couside01,C,30,TOT,82,22,17.3902439,3.170731707,7.43902439,0.426229508,1.146341463,3.292682927,0.348148148,2.024390244,4.146341463,0.488235294,1.43902439,1.975609756,0.728395062,1.292682927,5.12195122,6.414634146,1.853658537,0.829268293,0.585365854,1.56097561,2.609756098,8.926829268
Robert Covington\covinro01,covinro01,PF,30,POR,70,70,32.04285714,2.914285714,7.271428571,0.400785855,1.928571429,5.085714286,0.379213483,0.985714286,2.185714286,0.450980392,0.714285714,0.885714286,0.806451613,0.871428571,5.785714286,6.657142857,1.671428571,1.442857143,1.2,0.914285714,2.785714286,8.471428571
Torrey Craig\craigto01,craigto01,SF,30,TOT,100,16,16.06,2.18,4.54,0.480176211,0.78,2.12,0.367924528,1.4,2.42,0.578512397,0.34,0.44,0.772727273,1.14,2.8,3.94,0.98,0.56,0.52,0.5,1.66,5.48
Jae Crowder\crowdja01,crowdja01,PF,30,PHO,60,42,27.46666667,3.316666667,8.2,0.404471545,2.466666667,6.333333333,0.389473684,0.85,1.866666667,0.455357143,0.95,1.25,0.76,0.533333333,4.166666667,4.7,2.116666667,0.8,0.45,0.916666667,2.083333333,10.05
Jarrett Culver\culveja01,culveja01,SG,21,MIN,34,7,14.67647059,2.029411765,4.941176471,0.410714286,0.382352941,1.558823529,0.245283019,1.647058824,3.382352941,0.486956522,0.852941176,1.411764706,0.604166667,1,2.058823529,3.058823529,0.705882353,0.5,0.264705882,0.823529412,1.705882353,5.294117647
Seth Curry\curryse01,curryse01,SG,30,PHI,57,57,28.73684211,4.526315789,9.684210526,0.467391304,2.210526316,4.912280702,0.45,2.315789474,4.771929825,0.485294118,1.210526316,1.350877193,0.896103896,0.175438596,2.210526316,2.385964912,2.719298246,0.771929825,0.140350877,1.140350877,1.684210526,12.47368421
Stephen Curry\curryst01,curryst01,PG,32,GSW,63,63,34.15873016,10.44444444,21.66666667,0.482051282,5.349206349,12.71428571,0.420724095,5.095238095,8.952380952,0.569148936,5.746031746,6.26984127,0.916455696,0.46031746,5.015873016,5.476190476,5.761904762,1.222222222,0.126984127,3.380952381,1.888888889,31.98412698
Nate Darling\darlina01,darlina01,SG,22,CHO,7,0,3.714285714,0.285714286,1,0.285714286,0.285714286,1,0.285714286,0,0,0,0.428571429,0.428571429,1,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,1.285714286
Anthony Davis\davisan02,davisan02,PF,27,LAL,36,36,32.27777778,8.361111111,17.02777778,0.491027732,0.722222222,2.777777778,0.26,7.638888889,14.25,0.536062378,4.388888889,5.944444444,0.738317757,1.722222222,6.222222222,7.944444444,3.055555556,1.25,1.638888889,2.055555556,1.666666667,21.83333333
Ed Davis\davised01,davised01,C,31,MIN,23,7,13,0.826086957,1.913043478,0.431818182,0,0,0,0.826086957,1.913043478,0.431818182,0.434782609,0.52173913,0.833333333,2,3,5,0.913043478,0.565217391,0.565217391,0.304347826,2.434782609,2.086956522
Terence Davis\daviste02,daviste02,SG,23,TOT,122,8,17.60655738,3.196721311,7.475409836,0.427631579,1.606557377,4.37704918,0.367041199,1.590163934,3.098360656,0.513227513,0.737704918,0.901639344,0.818181818,0.327868852,2.196721311,2.524590164,1.360655738,0.721311475,0.229508197,1.032786885,1.590163934,8.737704918
Gabriel Deck\deckga01,deckga01,PF,25,OKC,10,0,21.2,3.2,6.7,0.47761194,0.2,1.5,0.133333333,3,5.2,0.576923077,1.8,2.2,0.818181818,1.6,2.4,4,2.4,0.8,0,0.6,0.9,8.4
Dewayne Dedmon\dedmode01,dedmode01,C,31,MIA,16,0,13.125,2.875,4.0625,0.707692308,0.0625,0.3125,0.2,2.8125,3.75,0.75,1.25,1.6875,0.740740741,1.75,3.625,5.375,0.75,0.5625,0.375,0.8125,2.25,7.0625
Matthew Dellavedova\dellama01,dellama01,PG,30,CLE,13,1,17.23076923,1.076923077,4.307692308,0.25,0.307692308,1.923076923,0.16,0.769230769,2.384615385,0.322580645,0.307692308,0.307692308,1,0.461538462,1.384615385,1.846153846,4.461538462,0.307692308,0.076923077,0.461538462,1.615384615,2.769230769
DeMar DeRozan\derozde01,derozde01,PF,31,SAS,61,61,33.70491803,7.459016393,15.08196721,0.494565217,0.31147541,1.213114754,0.256756757,7.147540984,13.86885246,0.51536643,6.344262295,7.213114754,0.879545455,0.655737705,3.590163934,4.245901639,6.918032787,0.918032787,0.245901639,1.950819672,2.098360656,21.57377049
Mamadi Diakite\diakima01,diakima01,PF,24,MIL,14,1,10.07142857,1.142857143,2.857142857,0.4,0.071428571,0.571428571,0.125,1.071428571,2.285714286,0.46875,0.785714286,1,0.785714286,0.571428571,1.857142857,2.428571429,0.571428571,0.5,0.428571429,0.214285714,1.142857143,3.142857143
Hamidou Diallo\diallha01,diallha01,SG-SF,22,TOT,104,18,23.57692308,4.307692308,9.038461538,0.476595745,0.538461538,1.576923077,0.341463415,3.769230769,7.461538462,0.505154639,2.461538462,3.846153846,0.64,1.134615385,4.096153846,5.230769231,1.942307692,0.788461538,0.461538462,1.461538462,2.576923077,11.61538462
Gorgui Dieng\dienggo01,dienggo01,C,31,TOT,76,2,14.52631579,2.236842105,4.289473684,0.521472393,0.789473684,1.842105263,0.428571429,1.447368421,2.447368421,0.591397849,1.526315789,1.763157895,0.865671642,1.052631579,2.631578947,3.684210526,1.263157895,0.684210526,0.421052632,0.842105263,1.473684211,6.789473684
Spencer Dinwiddie\dinwisp01,dinwisp01,SG,27,BRK,3,3,21.33333333,2,5.333333333,0.375,0.666666667,2.333333333,0.285714286,1.333333333,3,0.444444444,2,2,1,0,4.333333333,4.333333333,3,0.666666667,0.333333333,1.666666667,1.333333333,6.666666667
Donte DiVincenzo\divindo01,divindo01,SG,24,MIL,66,66,27.48484848,3.833333333,9.136363636,0.419568823,1.984848485,5.242424242,0.378612717,1.848484848,3.893939394,0.474708171,0.772727273,1.075757576,0.718309859,1.227272727,4.53030303,5.757575758,3.075757576,1.090909091,0.227272727,1.378787879,1.696969697,10.42424242
Luka Dončić\doncilu01,doncilu01,PG,21,DAL,66,66,34.27272727,9.803030303,20.46969697,0.478904515,2.909090909,8.303030303,0.350364964,6.893939394,12.16666667,0.566625156,5.212121212,7.136363636,0.730360934,0.818181818,7.166666667,7.984848485,8.590909091,0.96969697,0.545454545,4.257575758,2.303030303,27.72727273
Luguentz Dort\dortlu01,dortlu01,SG,21,OKC,52,52,29.67307692,4.75,12.28846154,0.386541471,2.173076923,6.326923077,0.343465046,2.576923077,5.961538462,0.432258065,2.346153846,3.153846154,0.743902439,0.730769231,2.903846154,3.634615385,1.692307692,0.865384615,0.365384615,1.519230769,2.576923077,14.01923077
Damyean Dotson\dotsoda01,dotsoda01,SG,26,CLE,46,7,19.7173913,2.586956522,6.369565217,0.406143345,1,3.456521739,0.289308176,1.586956522,2.913043478,0.544776119,0.52173913,0.782608696,0.666666667,0.108695652,1.913043478,2.02173913,1.97826087,0.347826087,0.086956522,0.913043478,0.913043478,6.695652174
Devon Dotson\dotsode01,dotsode01,PG,21,CHI,11,0,4.545454545,1,1.909090909,0.523809524,0.090909091,0.636363636,0.142857143,0.909090909,1.272727273,0.714285714,0,0,0,0.181818182,0.272727273,0.454545455,0.636363636,0.363636364,0,0,0.272727273,2.090909091
Sekou Doumbouya\doumbse01,doumbse01,PF,20,DET,56,11,15.51785714,1.910714286,5.035714286,0.379432624,0.464285714,2.053571429,0.226086957,1.446428571,2.982142857,0.48502994,0.803571429,1.142857143,0.703125,0.696428571,1.857142857,2.553571429,0.839285714,0.428571429,0.160714286,0.785714286,1.678571429,5.089285714
PJ Dozier\doziepj01,doziepj01,SG,24,DEN,50,6,21.76,2.96,7.1,0.416901408,0.94,2.98,0.315436242,2.02,4.12,0.490291262,0.84,1.32,0.636363636,0.7,2.94,3.64,1.84,0.62,0.44,0.92,1.72,7.7
Goran Dragić\dragigo01,dragigo01,PG,34,MIA,50,11,26.74,4.8,11.1,0.432432432,1.82,4.88,0.37295082,2.98,6.22,0.479099678,2.02,2.44,0.827868852,0.5,2.88,3.38,4.38,0.66,0.16,2.36,2.26,13.44
Andre Drummond\drumman01,drumman01,C,27,TOT,92,92,27,6.130434783,12.43478261,0.493006993,0,0.173913043,0,6.130434783,12.26086957,0.5,2.673913043,4.456521739,0.6,3.608695652,8.369565217,11.97826087,2.043478261,1.369565217,1.065217391,2.695652174,3.239130435,14.93478261
Jared Dudley\dudleja01,dudleja01,PF,35,LAL,12,0,6.75,0.166666667,0.75,0.222222222,0.166666667,0.5,0.333333333,0,0.25,0,0,0,0,0.333333333,1.416666667,1.75,0.416666667,0.083333333,0.083333333,0.166666667,0.583333333,0.5
Kris Dunn\dunnkr01,dunnkr01,PG,26,ATL,4,0,11.25,0.25,3,0.083333333,0,0.5,0,0.25,2.5,0.1,0.75,1,0.75,0,1.5,1.5,0.5,0.5,0.5,0.75,2.5,1.25
Kevin Durant\duranke01,duranke01,PF,32,BRK,35,32,33.05714286,9.257142857,17.22857143,0.537313433,2.428571429,5.4,0.44973545,6.828571429,11.82857143,0.577294686,6,6.8,0.882352941,0.371428571,6.685714286,7.057142857,5.571428571,0.714285714,1.285714286,3.428571429,2,26.94285714
Anthony Edwards\edwaran01,edwaran01,SG,19,MIN,72,55,32.13888889,7.013888889,16.81944444,0.417010735,2.375,7.222222222,0.328846154,4.638888889,9.597222222,0.483357453,2.930555556,3.777777778,0.775735294,0.819444444,3.847222222,4.666666667,2.930555556,1.138888889,0.5,2.222222222,1.791666667,19.33333333
Carsen Edwards\edwarca01,edwarca01,SG,22,BOS,31,1,8.903225806,1.516129032,3.580645161,0.423423423,0.580645161,2.032258065,0.285714286,0.935483871,1.548387097,0.604166667,0.35483871,0.419354839,0.846153846,0.096774194,0.741935484,0.838709677,0.451612903,0.225806452,0.032258065,0.225806452,0.806451613,3.967741935
CJ Elleby\ellebcj01,ellebcj01,SF,20,POR,30,0,6.4,0.833333333,2.2,0.378787879,0.233333333,1.133333333,0.205882353,0.6,1.066666667,0.5625,0.366666667,0.5,0.733333333,0.366666667,0.7,1.066666667,0.333333333,0.2,0.1,0.166666667,0.9,2.266666667
Henry Ellenson\ellenhe01,ellenhe01,PF,24,TOR,2,0,19,2.5,7,0.357142857,1,4.5,0.222222222,1.5,2.5,0.6,1.5,2,0.75,1.5,4.5,6,2.5,0,0,0,3.5,7.5
Wayne Ellington\ellinwa01,ellinwa01,SG,33,DET,46,31,22,3.239130435,7.347826087,0.440828402,2.52173913,5.97826087,0.421818182,0.717391304,1.369565217,0.523809524,0.608695652,0.760869565,0.8,0.260869565,1.586956522,1.847826087,1.456521739,0.391304348,0.195652174,0.717391304,1.282608696,9.608695652
Joel Embiid\embiijo01,embiijo01,C,26,PHI,51,51,31.07843137,9.039215686,17.62745098,0.512791991,1.137254902,3.019607843,0.376623377,7.901960784,14.60784314,0.540939597,9.235294118,10.74509804,0.859489051,2.215686275,8.352941176,10.56862745,2.843137255,0.980392157,1.352941176,3.117647059,2.411764706,28.45098039
James Ennis\ennisja01,ennisja01,SF,30,ORL,41,37,24.04878049,2.804878049,5.926829268,0.473251029,1.097560976,2.536585366,0.432692308,1.707317073,3.390243902,0.503597122,1.707317073,2.12195122,0.804597701,1.048780488,3,4.048780488,1.512195122,0.780487805,0.170731707,0.87804878,2.048780488,8.414634146
Drew Eubanks\eubandr01,eubandr01,C,23,SAS,54,3,13.98148148,2.148148148,3.796296296,0.565853659,0.037037037,0.037037037,1,2.111111111,3.759259259,0.561576355,1.425925926,1.962962963,0.726415094,1.37037037,3.092592593,4.462962963,0.777777778,0.333333333,0.907407407,0.833333333,1.62962963,5.759259259
Dante Exum\exumda01,exumda01,SG,25,CLE,6,3,19.33333333,1.666666667,4.333333333,0.384615385,0.333333333,1.833333333,0.181818182,1.333333333,2.5,0.533333333,0.166666667,0.333333333,0.5,0.333333333,2.5,2.833333333,2.166666667,0.666666667,0.333333333,1.166666667,1.5,3.833333333
Tacko Fall\fallta01,fallta01,C,25,BOS,19,0,7.157894737,1.105263158,1.526315789,0.724137931,0,0,0,1.105263158,1.526315789,0.724137931,0.263157895,0.789473684,0.333333333,0.842105263,1.894736842,2.736842105,0.157894737,0.052631579,1.052631579,0.315789474,1.157894737,2.473684211
Derrick Favors\favorde01,favorde01,C,29,UTA,68,0,15.27941176,2.279411765,3.573529412,0.637860082,0,0.029411765,0,2.279411765,3.544117647,0.643153527,0.867647059,1.176470588,0.7375,2.029411765,3.5,5.529411765,0.647058824,0.470588235,1,0.529411765,2.102941176,5.426470588
Cristiano Felício\feliccr01,feliccr01,C,28,CHI,18,0,4.666666667,0.388888889,0.722222222,0.538461538,0,0.111111111,0,0.388888889,0.611111111,0.636363636,0.5,0.888888889,0.5625,0.555555556,0.888888889,1.444444444,0.5,0.222222222,0,0.222222222,0.555555556,1.277777778
Terrance Ferguson\fergute01,fergute01,SG,22,PHI,13,0,3.769230769,0.076923077,0.538461538,0.142857143,0,0.384615385,0,0.076923077,0.153846154,0.5,0,0,0,0,0.076923077,0.076923077,0.153846154,0.076923077,0,0.307692308,0.538461538,0.153846154
Bruno Fernando\fernabr01,fernabr01,C,22,ATL,33,0,6.848484848,0.545454545,1.333333333,0.409090909,0,0.060606061,0,0.545454545,1.272727273,0.428571429,0.454545455,0.666666667,0.681818182,0.484848485,1.878787879,2.363636364,0.303030303,0.121212121,0.090909091,0.636363636,0.696969697,1.545454545
Yogi Ferrell\ferreyo01,ferreyo01,PG,27,TOT,20,0,13.6,2,5.7,0.350877193,0.9,2.8,0.321428571,1.1,2.9,0.379310345,0.7,0.9,0.777777778,0.5,1.4,1.9,2.2,0.7,0.3,0.3,1.1,5.6
Dorian Finney-Smith\finnedo01,finnedo01,PF,27,DAL,60,60,32.01666667,3.666666667,7.766666667,0.472103004,1.983333333,5.033333333,0.394039735,1.683333333,2.733333333,0.615853659,0.516666667,0.683333333,0.756097561,1.633333333,3.8,5.433333333,1.7,0.866666667,0.416666667,0.8,2.3,9.833333333
Malik Fitts\fittsma01,fittsma01,PF,23,LAC,3,0,3.666666667,0.333333333,1,0.333333333,0.333333333,0.666666667,0.5,0,0.333333333,0,0,0,0,0,1,1,0,0,0,0,1,1
Malachi Flynn\flynnma01,flynnma01,PG,22,TOR,47,14,19.74468085,2.70212766,7.234042553,0.373529412,1.14893617,3.574468085,0.321428571,1.553191489,3.659574468,0.424418605,0.957446809,1.191489362,0.803571429,0.212765957,2.255319149,2.468085106,2.914893617,0.808510638,0.14893617,0.914893617,1.446808511,7.510638298
Bryn Forbes\forbebr01,forbebr01,SG,27,MIL,70,10,19.34285714,3.571428571,7.557142857,0.472589792,2.2,4.871428571,0.451612903,1.371428571,2.685714286,0.510638298,0.671428571,0.871428571,0.770491803,0.157142857,1.442857143,1.6,0.642857143,0.342857143,0.014285714,0.628571429,1.1,10.01428571
Trent Forrest\forretr01,forretr01,PG,22,UTA,30,0,10.06666667,1.066666667,2.366666667,0.450704225,0.166666667,0.866666667,0.192307692,0.9,1.5,0.6,0.633333333,0.633333333,1,0.366666667,1.1,1.466666667,1.5,0.3,0.133333333,0.7,0.733333333,2.933333333
Evan Fournier\fournev01,fournev01,SF-SG,28,TOT,84,72,29.97619048,5.880952381,12.88095238,0.456561922,2.785714286,6.738095238,0.413427562,3.095238095,6.142857143,0.503875969,2.571428571,3.261904762,0.788321168,0.238095238,2.80952381,3.047619048,3.428571429,1.119047619,0.452380952,1.738095238,2.285714286,17.11904762
De'Aaron Fox\foxde01,foxde01,PG,23,SAC,58,58,35.10344828,9.120689655,19.13793103,0.476576577,1.775862069,5.517241379,0.321875,7.344827586,13.62068966,0.539240506,5.172413793,7.189655172,0.71942446,0.568965517,2.931034483,3.5,7.189655172,1.5,0.465517241,3,2.931034483,25.18965517
Robert Franks\frankro01,frankro01,PF,24,ORL,7,0,14.42857143,1.857142857,4,0.464285714,0.714285714,2.142857143,0.333333333,1.142857143,1.857142857,0.615384615,1.714285714,1.857142857,0.923076923,0.857142857,1.142857143,2,0.714285714,0.428571429,0.428571429,0.285714286,1.142857143,6.142857143
Tim Frazier\fraziti01,fraziti01,PG,30,MEM,5,0,12.4,0.6,4,0.15,0,1.6,0,0.6,2.4,0.25,0.4,1.2,0.333333333,0,1.6,1.6,3.2,0.4,0.2,0.8,1.4,1.6
Markelle Fultz\fultzma01,fultzma01,PG,22,ORL,8,8,26.875,5.125,13,0.394230769,0.5,2,0.25,4.625,11,0.420454545,2.125,2.375,0.894736842,0.625,2.5,3.125,5.375,1,0.25,2.25,2.25,12.875
Wenyen Gabriel\gabriwe01,gabriwe01,PF,23,NOP,21,0,11.47619048,1.142857143,2.857142857,0.4,0.619047619,1.523809524,0.40625,0.523809524,1.333333333,0.392857143,0.523809524,0.80952381,0.647058824,0.952380952,1.619047619,2.571428571,0.523809524,0.428571429,0.380952381,0.714285714,1.523809524,3.428571429
Daniel Gafford\gaffoda01,gaffoda01,PF-C,22,TOT,108,22,14.64814815,2.851851852,4.166666667,0.684444444,0,0,0,2.851851852,4.166666667,0.684444444,1.333333333,2,0.666666667,1.740740741,2.537037037,4.277777778,0.537037037,0.481481481,1.388888889,0.759259259,1.814814815,7.037037037
Danilo Gallinari\gallida01,gallida01,PF,32,ATL,51,4,23.96078431,4.039215686,9.31372549,0.433684211,2.019607843,4.980392157,0.405511811,2.019607843,4.333333333,0.466063348,3.156862745,3.411764706,0.925287356,0.333333333,3.803921569,4.137254902,1.490196078,0.588235294,0.196078431,0.843137255,2.058823529,13.25490196
Langston Galloway\gallola01,gallola01,SG,29,PHO,40,0,10.95,1.65,3.675,0.448979592,0.9,2.125,0.423529412,0.75,1.55,0.483870968,0.55,0.575,0.956521739,0.175,0.875,1.05,0.65,0.2,0,0.325,0.625,4.75
Darius Garland\garlada01,garlada01,PG,21,CLE,54,50,33.14814815,6.703703704,14.85185185,0.451371571,1.944444444,4.925925926,0.394736842,4.759259259,9.925925926,0.479477612,2.074074074,2.444444444,0.848484848,0.425925926,1.962962963,2.388888889,6.092592593,1.222222222,0.111111111,3.037037037,2.037037037,17.42592593
Marc Gasol\gasolma01,gasolma01,C,36,LAL,52,42,19.09615385,1.692307692,3.730769231,0.453608247,0.961538462,2.346153846,0.409836066,0.730769231,1.384615385,0.527777778,0.692307692,0.961538462,0.72,0.730769231,3.403846154,4.134615385,2.096153846,0.5,1.115384615,1.019230769,2.211538462,5.038461538
Rudy Gay\gayru01,gayru01,PF,34,SAS,63,1,21.55555556,4.19047619,9.968253968,0.420382166,1.682539683,4.412698413,0.381294964,2.507936508,5.555555556,0.451428571,1.301587302,1.619047619,0.803921569,0.666666667,4.142857143,4.80952381,1.396825397,0.714285714,0.634920635,1.031746032,1.825396825,11.36507937
Paul George\georgpa01,georgpa01,SF,30,LAC,54,54,33.72222222,8.240740741,17.64814815,0.466946485,3.166666667,7.703703704,0.411057692,5.074074074,9.944444444,0.510242086,3.666666667,4.222222222,0.868421053,0.833333333,5.814814815,6.648148148,5.185185185,1.148148148,0.444444444,3.314814815,2.444444444,23.31481481
Taj Gibson\gibsota01,gibsota01,C,35,NYK,45,3,20.8,2.2,3.511111111,0.626582278,0.066666667,0.333333333,0.2,2.133333333,3.177777778,0.671328671,0.888888889,1.222222222,0.727272727,2.2,3.355555556,5.555555556,0.8,0.688888889,1.088888889,0.488888889,2.2,5.355555556
Harry Giles\gilesha01,gilesha01,C,22,POR,38,0,9.157894737,1.105263158,2.552631579,0.432989691,0.210526316,0.605263158,0.347826087,0.894736842,1.947368421,0.459459459,0.421052632,0.710526316,0.592592593,0.815789474,2.684210526,3.5,0.763157895,0.210526316,0.342105263,0.526315789,1.421052632,2.842105263
Shai Gilgeous-Alexander\gilgesh01,gilgesh01,SG,22,OKC,35,35,33.71428571,8.2,16.14285714,0.507964602,2.028571429,4.857142857,0.417647059,6.171428571,11.28571429,0.546835443,5.285714286,6.542857143,0.807860262,0.542857143,4.2,4.742857143,5.914285714,0.771428571,0.657142857,3.028571429,2,23.71428571
Anthony Gill\gillan01,gillan01,PF,28,WAS,26,4,8.384615385,1.153846154,2.307692308,0.5,0.269230769,0.923076923,0.291666667,0.884615385,1.384615385,0.638888889,0.5,0.615384615,0.8125,0.615384615,1.346153846,1.961538462,0.423076923,0.384615385,0.153846154,0.307692308,1.038461538,3.076923077
Freddie Gillespie\gillefr01,gillefr01,PF,23,TOR,20,2,19.6,2.2,4.2,0.523809524,0,0,0,2.2,4.2,0.523809524,1.15,1.65,0.696969697,2.1,2.75,4.85,0.45,0.65,1,0.6,2.15,5.55
Rudy Gobert\goberru01,goberru01,C,28,UTA,71,71,30.8028169,5.507042254,8.154929577,0.675302245,0,0.056338028,0,5.507042254,8.098591549,0.68,3.281690141,5.267605634,0.622994652,3.38028169,10.14084507,13.52112676,1.253521127,0.563380282,2.676056338,1.661971831,2.295774648,14.29577465
Brandon Goodwin\goodwbr01,goodwbr01,PG,25,ATL,47,5,13.19148936,1.787234043,4.744680851,0.376681614,0.680851064,2.191489362,0.310679612,1.106382979,2.553191489,0.433333333,0.595744681,0.914893617,0.651162791,0.170212766,1.29787234,1.468085106,2.021276596,0.361702128,0,0.765957447,0.872340426,4.85106383
Aaron Gordon\gordoaa01,gordoaa01,PF,25,TOT,100,100,27.68,4.62,9.98,0.462925852,1.18,3.52,0.335227273,3.44,6.46,0.53250774,1.94,2.98,0.651006711,1.54,4.14,5.68,3.22,0.66,0.68,1.94,1.78,12.36
